T_k,H_k,L_k,M_k,P_Kipas_k,P_Pompa_k,T_k+1,H_k+1
31.43688028611036,55.8897917183686,693.1479558139428,0,0,1,30.214941865932353,51.88565841401034
33.15148455142624,47.256798823386674,123.02517034341582,0,1,0,29.86564600269355,40.916440579112944
25.131226230738612,55.01810713464123,579.7789976074971,0,1,1,22.19376156349046,51.89074110435611
32.31885957008019,60.38860998205323,309.1846894031098,0,1,0,29.070020981491513,53.61757123981892
21.65947605432811,42.28717653920693,55.23669641026109,1,0,1,20.948997735214128,40.359234253686445
32.696784376017774,48.24111445143676,352.6107267702497,1,0,1,31.943632517335928,44.988002238436145
21.912329934979738,64.20896472651981,226.06581629372846,0,0,1,21.62484251441916,61.819557293171286
25.95930935840551,53.78994611207984,664.1519528903536,1,1,1,23.48351700134071,50.96204271497442
31.959430486693304,56.39731426096885,302.9979566343241,0,1,1,28.649018633457544,52.63469387784729
22.24876141023161,52.98448006628408,670.6427704653628,0,0,0,21.539906882285038,47.66551917120354
23.43877092848962,41.316998279290154,50.44845412609648,0,0,0,22.69800085531139,36.40952169603488
30.833788525895994,44.972493394604676,280.86436251958935,0,1,1,27.639461383019185,41.43904530132726
30.800548048191118,53.36624916225673,230.87391073082145,1,1,0,28.189548041540835,47.175317333894746
29.61721449327946,46.27556396223783,225.17552080145825,1,0,1,29.057892775271785,42.942422924743916
30.4092266670065,41.49937085979036,101.13996482409702,1,1,0,27.515447564583525,35.621909345768714
28.140866650213944,65.30948992155471,190.34320280787628,1,0,0,27.64258547437037,59.08872996712177
23.77698588360429,69.43577587492348,466.6621774142149,0,0,1,23.317158488960665,66.4980951500959
25.18543990255879,63.79428621990218,268.5208046283084,1,1,1,23.011551638215288,60.37223594030323
22.723965752021385,65.61354765114001,363.04608674686096,0,1,0,20.51754926788321,60.196709651913125
33.62675842000442,47.25931390951136,332.6501602603914,0,1,0,30.31012160158772,41.087363932773464
28.75087692149181,68.818809265396,706.928693749921,1,0,1,28.536966139376496,65.22544404375279
26.0127712514546,45.90777113360285,728.9742492578866,0,1,0,23.159001730605546,40.48142371199768
26.93008705466199,68.54289431085496,419.71772874189503,1,1,0,24.294712883621813,63.10136034931488
34.20925009417723,69.84457881897853,297.6169627367033,1,0,1,33.34784844570004,64.90804923498204
22.3002710467412,61.35168417238146,130.10052800177272,1,0,0,21.897948294290188,55.84677316528878
28.793447480251956,69.43431195375466,765.0521595365713,1,1,1,26.213631727336338,66.24042201602465
27.58833018326699,57.08619338701311,95.17020867522308,1,0,1,26.810902095943042,53.820008272597484
29.171813531519717,47.78625349528271,273.23770817621033,0,0,1,28.177409964634215,44.381981484762164
20.27165275731261,53.10987656996863,273.54965087750315,1,0,0,20.25090745460123,48.047169827443675
33.08185863416227,57.806828061363575,290.3009646051612,1,1,0,30.219206508739486,51.22272158493047
33.981774237254186,42.19244686081045,173.21513245430697,0,1,1,30.803924893402453,38.41466974886435
28.476997753838134,58.67029793851738,637.3710731927729,1,0,1,27.924436656853825,54.89699400842085
30.449762358153386,69.43533510286883,141.87339647449193,1,0,0,29.902873484643365,62.837081371423324
33.837490717659435,45.70322949351183,526.1799943648721,0,0,0,32.397332474948044,39.01288654638275
30.608579514700978,63.7778534886515,142.8845200293631,0,1,0,27.665829146741544,57.38780263559896
22.28808564371392,67.23696381338858,102.90172819471742,1,0,1,21.93346049064196,64.21323661789752
28.644325402502197,68.31104778460663,732.0721277644074,0,0,1,27.737104816673863,65.02376225489311
29.100725695742838,68.80406813216342,192.59657473902925,1,1,0,26.60468193642005,62.73762504963801
26.36196006953579,55.64378916164416,665.9376159197782,0,0,0,25.36473406834722,49.867666700361056
31.046663534370843,69.3192372397451,458.47315333035186,1,1,0,28.142433691435837,62.61092735130307
34.01550522153522,62.71930621403317,108.3923897065772,1,1,1,30.82441546650139,58.32166766143894
33.88352769360164,44.850143087108854,766.5861435785506,1,1,1,30.906977467656993,40.63711850542448
26.76259057106198,54.3070031940391,235.22087524391938,0,0,0,26.124025894165705,48.473445719028504
21.69857068761133,61.549935261160115,694.7340090144548,1,0,0,21.395554074959744,56.38306984249283
34.772617984435016,47.4202094745725,176.60750433842313,0,1,1,31.332968350865045,43.739773098627936
32.58347129668901,59.218455506466626,690.4571616063896,1,0,1,31.681445920168304,55.43055119433308
21.869940218049003,59.998014371398575,59.92160967897049,1,1,0,19.35326395162296,55.19795946346424
33.81262823926058,44.88099231425698,433.8353424271105,1,0,0,32.75321891203787,38.42245591598407
33.04844543093192,56.95255937358269,627.0819345661675,1,1,0,30.25434599592488,49.92104326879187
27.78257085689108,63.148807329358235,751.0966381195875,1,1,1,25.017361315100622,59.70599822286419
28.86913153617394,54.966869936078254,731.9016021548653,0,0,0,28.092570105145732,49.228309344814605
25.985040558051953,40.363093503283224,664.7186521607337,0,0,1,25.1751204865248,37.28059616069958
20.82142458233047,40.27115407237876,716.1435122459781,0,0,1,20.29319255880562,38.533483265643596
25.027958624688516,50.71088031910037,199.4147643778074,1,0,0,24.534804748312908,46.03925168659391
32.042801728970176,67.78582205295346,263.13822178379655,1,1,0,29.356588818303223,61.34223034634579
20.069480345069042,46.860303388108264,266.7263936907939,0,1,1,17.68348031098214,45.336884009254334
25.002487575367162,59.03091066615062,332.7904482512741,1,0,0,24.60262134938563,53.56542094165518
25.97253040386415,46.66227612079962,344.99050278889155,1,0,1,25.558622249557086,44.1235306224335
28.060934044068844,49.65009968978646,458.41649349100663,1,1,0,25.42607389137734,43.63260162507419
33.79783424619141,65.44126268804452,169.90982252483104,0,0,0,32.68927298491819,58.70152144105729
25.19518991548942,61.8658432680984,568.434997839492,0,0,0,24.384748753393875,56.44556435563125
25.204298028443414,42.86197831939632,175.67490447837986,0,0,0,24.444417870345603,37.71106740095318
31.062518721646228,52.86106062959301,282.73136157841066,0,0,1,29.96819622315897,49.53926383466976
26.783269113347107,40.87509290935793,427.50884795461553,0,1,1,23.87552287678187,37.87846523281449
23.369072344099727,54.426704398090266,647.330421142608,1,1,1,20.89725195723647,51.7766922035714
26.7865927419904,59.87302035103204,604.6019249290455,1,0,0,26.317416620469714,54.08620964512033
22.112855305696996,43.555078707944546,534.1507673078917,1,1,1,20.003803427334166,41.05816554660428
22.64580479759335,48.66654816727497,166.82994543512763,1,0,1,22.489179853464115,46.364426067430536
27.475516591092195,51.93509876506471,460.28400921168327,0,0,1,26.41325596114577,48.25939017721343
26.28388174256822,67.58593073968149,115.58487634991408,0,0,0,25.663068113150835,62.005716223831094
33.7226885160215,69.79765046268892,333.0223825974881,1,1,1,30.78883031497773,65.3572853860017
25.435908486749497,41.347338969868474,360.13739771746936,0,1,0,22.75422301468386,35.94873804628755
28.70882525417065,62.83023770486176,79.85857958431538,1,1,0,25.93745169165504,56.41699707895039
29.483964318792957,51.15172199207029,255.49107460247888,1,1,1,26.83106308993441,47.63571919552419
20.196416848825006,51.7737455868844,766.7371004498671,1,1,0,18.033654483818292,47.315286061054685
29.953060580250657,62.62794920041068,765.2244558722671,1,0,1,29.032716832450177,59.046752822986136
22.67053950304627,67.55279296436225,314.2452906894045,0,0,1,22.128252602845585,64.58949479543453
34.416054762041824,68.52785783507645,82.32508171124304,1,1,1,31.69714227511548,63.741080562280345
22.229940916296695,57.31367758114962,184.32120449613615,0,1,1,19.592246678629614,55.02998250397801
26.219361855905355,50.71363477901508,344.1633450751551,1,1,1,23.91241898273429,47.54975358366446
21.28024502117966,63.62647257576337,760.8347734769224,1,0,0,20.987778746102816,58.579879303295
34.95311377768921,47.53004149786901,155.8992976528887,1,1,1,32.13289576846174,43.37359999401553
27.532925154968638,56.92222086500553,622.6368827511592,1,0,0,26.62349340232754,51.14745631397814
28.930775259800654,50.757353845746195,131.51190453101907,0,0,1,28.34705316370764,47.660071608915736
21.006147160826412,59.69893221123628,785.9431830434577,1,1,1,18.980158539571534,56.975142611827394
31.249407055987668,47.211967386805206,336.2123743318512,0,0,1,30.144242877550234,43.00696918309281
23.148583896433784,45.747788372044774,631.425904174292,1,0,0,22.495341347615522,40.59031083577031
33.470814341610705,67.54717260026311,306.9433121083489,1,1,0,30.64047787977599,61.1160655193659
23.07709460723011,43.05411048848611,520.7516578691066,1,0,0,22.50665104480754,38.73811631765808
22.860315809954997,55.17873723204795,194.01206355502754,0,1,0,20.28402805009087,50.59546825658351
20.548245017721424,46.62558348889027,159.5157644727219,1,0,1,20.382567624709996,44.55294065612605
27.08100417664999,41.16789889977002,753.5481046760984,1,1,1,24.38574349246719,37.74775577068168
28.472616998939245,41.08056454874279,738.235458428325,1,1,0,26.01713120253444,34.685148977431496
20.985629591425287,45.25665316317482,715.6017051596617,1,0,0,20.857184317274946,40.419464212732706
31.63291425042516,66.00311063518001,519.0750876249451,1,1,0,28.997642038497187,59.27868919586783
26.799332521220414,48.4743623193108,656.2011584122087,0,0,1,25.96069455070973,45.87516281505831
27.8658540399137,68.51377511725887,101.77770268353117,0,0,0,26.760232727880958,62.62396314678938
26.611441204073422,57.44866878967581,301.09178141800936,1,1,0,24.227549984701422,51.77620075696876
26.01144591312989,53.09842569306298,285.2773435678672,1,0,1,25.470317907603025,49.86778686094989
28.394604969623266,57.40266504008363,526.7339914644599,0,1,0,25.2664076996632,51.107187126365005
22.328603688960687,55.50095155678803,316.96833010298036,1,0,1,22.2149794094088,53.117880278429595
22.728921957429066,62.76328761271975,161.38008623276062,0,0,1,22.40738698763299,60.30779886050291
32.92678431520276,48.47488197918557,497.3503065601578,1,1,1,30.07425788009574,44.683931070995115
34.19173193200449,50.59151174800907,660.7879405018111,1,0,1,33.60601350859475,46.14054233536622
25.599639744196296,66.82282907599752,336.5926208449799,0,0,1,24.833354966278183,63.84162682148575
24.06117009715331,68.39369539451216,149.20153632386126,1,0,0,23.601043206670692,62.94441926217935
29.659993148585237,66.77674682459423,197.51614798461728,0,0,0,28.58242472302815,60.07101299395752
26.131012566471448,52.583439818719405,228.112478877038,0,0,1,25.570024299346784,49.37682284628422
20.380795334905173,63.410965090206446,274.92319474590215,0,0,1,19.744733985951747,61.29217528053502
22.342288960492855,54.29007199903296,532.0963028797319,1,0,0,22.135464908964458,49.18257495443461
30.739583432710965,54.926195564383065,500.7091134032893,0,0,0,29.618729685816533,49.093478328679694
29.88385912865227,46.14040327171852,572.0598961752794,0,1,1,26.820620157833503,42.88535511980568
20.406439887552253,57.73390909775549,321.8764883986349,1,0,0,20.340655347270076,52.77227557621076
23.329582428994243,45.58407693260044,667.9982389099837,1,0,0,22.90609778060113,40.569896349482015
23.46612194882107,49.94694097201581,203.0657458668202,1,1,1,21.032096544466974,47.44709887804365
30.078391153980924,65.65090604859805,401.78056063861544,1,1,0,27.5443923008581,59.00761216055643
20.29565806631546,46.21227427632566,650.7040411560728,1,1,0,18.320484756982932,41.369903621398535
21.561628729768607,42.13474855520298,185.11898579946444,1,0,0,21.38025076377281,37.668226242776484
31.99874128059784,42.07022777838449,132.3973353055872,0,1,0,28.800588750224353,36.082594019839746
22.678169930815002,68.22353561509324,712.7629757659923,1,1,1,20.267670159379616,65.63847385403501
29.791191617778118,55.20761313885504,307.1972470693969,0,0,0,28.813619326450215,49.48937756170836
23.572741715700896,52.28236215451055,562.902593681774,1,0,1,23.2422441392047,49.538271683261726
21.491620891390177,64.32635743023755,69.01145319795386,0,1,0,18.768859960299704,59.71836837774561
23.64758286499181,65.07477783731548,567.5351663070873,0,1,1,21.0736594126792,61.955868515254146
30.83400397783489,49.96573099346814,287.07598366022785,1,0,1,30.105130778389086,46.03751010791299
32.835447021594284,60.80854172421385,91.8056401905813,1,0,0,31.73631842271885,53.539066171845654
32.45329796850487,63.1336844755566,507.3595711610878,0,0,1,31.191294097710514,58.86927749662169
25.957752944276823,59.63952060597863,230.60286205487995,1,0,1,25.384245996015235,56.4019505511687
30.021277048559693,44.54785224400298,340.10543153891,1,0,1,29.30928454280555,41.311484825915365
23.074764431237313,66.27649250551171,110.4356092148852,0,1,1,20.704418029001047,63.562915273202016
24.3972159539152,56.172836582080265,160.372438321209,0,0,1,23.713080852140383,53.03190544604564
33.445037277816795,48.47417279110011,273.4829266218828,0,0,0,32.14666963044116,41.77011587207784
20.19502885266104,52.75684556313082,117.31962542011784,1,0,1,20.018372030674062,50.561015717642746
21.28262796281702,41.12713271196722,733.1196985147365,1,0,1,20.96568340255809,38.57940118921675
23.11829382719041,43.83600403667253,54.53528238798381,1,0,0,22.811092871760923,38.59725586375651
20.397983058107297,62.96640251547582,412.89516414823356,1,1,0,18.26516905825727,57.816132917265975
22.721531526346958,40.000349042660986,142.43559359941358,0,0,1,22.266839547113197,38.222199838802005
28.745623414545385,52.49697485446877,280.7593171084614,1,1,0,26.10469926946761,46.592627059984785
26.321368258887468,55.675305432567654,744.5446698636991,0,0,0,25.751143925083067,50.212244711267424
33.39007566615462,41.63903260002917,171.27091495549013,1,1,0,30.65677528222732,34.74814994896062
32.26165342607661,69.19234488916999,774.3742397887495,1,1,0,29.342454823050954,62.7275143223793
25.12726027546814,46.78375993749016,204.3457827420663,0,0,0,24.702375611557,41.86932631632736
23.891351501469387,49.125961589088426,606.1745813501221,1,0,0,23.545833103386432,43.360236141942856
25.695386122509003,49.118275367650824,460.0079486729838,1,0,1,25.08534814078772,46.07000692474671
28.854424137722116,46.912499863520495,713.3590456975694,0,0,1,28.15963988852057,43.79481591749642
24.020954612343143,40.04421466258934,465.4949416273482,1,0,0,23.93157351950575,35.23350371354753
29.36223361773701,61.88034382263989,450.9194143672315,0,1,0,26.389168147292224,55.43485348438037
26.141174782868607,69.00536499397856,196.59350027629992,0,0,1,25.258568504668833,65.61243163775261
28.2807077127797,46.728804498551355,174.67202153874405,0,0,0,27.340816083522668,40.77290793334983
26.541897937029752,59.891415754102674,737.3668633366357,0,1,1,23.82201279930592,56.74542816254999
24.416986393128767,62.25688980876146,295.87864913752554,1,0,0,24.187815571726905,57.10835761305549
34.22679960443235,65.45276137271574,329.06169122217193,1,1,1,31.40103272384027,60.77837355745421
31.454086912396413,52.67887591040827,619.8677438212912,1,0,1,30.696641048047358,49.20743150467117
22.101697636496787,49.087927169212875,304.1176118171055,0,1,0,19.72131452021761,43.95641235865003
33.027019638468694,49.75885402069093,764.046834979252,1,0,0,32.128743185587524,42.95533583075775
27.311467973742705,61.378639992955385,603.4458267491002,1,1,0,24.900532475810607,55.699925382537835
33.41828340341137,64.50338399516909,498.071931930065,1,1,0,30.504159813488112,57.877154718156284
31.997828839209728,45.448419032698084,710.6713704085644,1,0,1,31.262590840950875,41.995199307191456
